"ID","cut","misc","postup","prman","putback","transition","handoff","offscreen","prhandler","spotup","isolation","Poss_all","SEASON","group","group2","group3"
"101181",0.028673835125448,0.0752688172043011,0.0029868578255675,0.0029868578255675,0.0029868578255675,0.102150537634409,0.0770609318996416,0.0770609318996416,0.379928315412186,0.229390681003584,0.021505376344086,558,2016,1,5,7
"101187",0.0359848484848485,0.0359848484848485,0.0359848484848485,0.0359848484848485,0.0359848484848485,0.181818181818182,0.0359848484848485,0.0359848484848485,0.0359848484848485,0.363636363636364,0.166666666666667,66,2016,4,4,4
"1495",0.179794520547945,0.113013698630137,0.258561643835616,0.241438356164384,0.0821917808219178,0.0445205479452055,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.0530821917808219,0.00684931506849315,584,2016,3,3,2
"1626143",0.110659898477157,0.0395939086294416,0.319796954314721,0.130964467005076,0.0852791878172589,0.065989847715736,0.00406091370558376,0.00406091370558376,0.00406091370558376,0.0456852791878173,0.189847715736041,985,2016,2,3,2
"1626144",0.028830313014827,0.0477759472817133,0.028006589785832,0,0.014003294892916,0.153212520593081,0.0477759472817133,0.0354200988467875,0.430807248764415,0.1499176276771,0.0667215815485997,1214,2016,1,5,7
"1626145",0.0147783251231527,0.0738916256157636,0.0147783251231527,0.0147783251231527,0.0147783251231527,0.172413793103448,0.0147783251231527,0.0147783251231527,0.403940886699507,0.182266009852217,0.0788177339901478,203,2016,1,5,7
"1626147",0.043859649122807,0.0570175438596491,0.0131578947368421,0.0131578947368421,0.043859649122807,0.175438596491228,0.0657894736842105,0.0745614035087719,0.140350877192982,0.320175438596491,0.0526315789473684,228,2016,5,2,3
"1626148",0.0257270693512304,0.0257270693512304,0.0257270693512304,0.0257270693512304,0.0257270693512304,0.187919463087248,0.0738255033557047,0.0939597315436242,0.0671140939597315,0.422818791946309,0.0257270693512304,149,2016,4,4,4
"1626156",0.0387409200968523,0.0500403551251009,0.0613397901533495,0.00322841000807102,0.0201775625504439,0.157384987893462,0.0451977401129944,0.0290556900726392,0.381759483454399,0.154156577885391,0.0589184826472962,1239,2016,1,5,7
"1626157",0.0801658604008293,0.0725639253628196,0.173462335867312,0.247408431237042,0.115411195577056,0.073255010366275,0.00241879751209399,0.0559778852798894,0.00241879751209399,0.110573600552868,0.0663441603317208,1447,2016,2,3,2
"1626158",0.261324041811847,0.0731707317073171,0.0418118466898955,0.212543554006969,0.13588850174216,0.0836236933797909,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.142857142857143,0.0121951219512195,287,2016,3,1,1
"1626159",0.119672131147541,0.0655737704918033,0.0344262295081967,0.0122950819672131,0.0754098360655738,0.240983606557377,0.0426229508196721,0.0122950819672131,0.0704918032786885,0.301639344262295,0.0245901639344262,610,2016,4,4,3
"1626161",0.285393258426966,0.0674157303370786,0.0561797752808989,0.141573033707865,0.18876404494382,0.182022471910112,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.0449438202247191,0.0292134831460674,445,2016,3,1,1
"1626162",0.112781954887218,0.0526315789473684,0.0112781954887218,0.0112781954887218,0.0639097744360902,0.214285714285714,0.0676691729323308,0.0488721804511278,0.093984962406015,0.31203007518797,0.0112781954887218,266,2016,4,4,3
"1626163",0.0941358024691358,0.058641975308642,0.108024691358025,0.205246913580247,0.0478395061728395,0.0617283950617284,0.0169753086419753,0.029320987654321,0.00925925925925926,0.330246913580247,0.0385802469135802,648,2016,2,6,6
"1626164",0.0406001765225066,0.0812003530450132,0.0326566637246249,0,0.0105913503971756,0.186231244483672,0.0723742277140335,0.133274492497793,0.268314210061783,0.113857016769638,0.0617828773168579,1133,2016,1,5,5
"1626166",0.0101796407185629,0.0479041916167665,0.0101796407185629,0.0101796407185629,0.0101796407185629,0.131736526946108,0.0329341317365269,0.0101796407185629,0.455089820359281,0.248502994011976,0.0329341317365269,334,2016,1,5,7
"1626167",0.138888888888889,0.0725308641975309,0.219135802469136,0.277777777777778,0.0679012345679012,0.0740740740740741,0.000771604938271605,0.0246913580246914,0.000771604938271605,0.0833333333333333,0.0401234567901235,648,2016,2,3,2
"1626168",0.107806691449814,0.0408921933085502,0.0223048327137546,0.157992565055762,0.0576208178438662,0.0966542750929368,0.0111524163568773,0.0204460966542751,0.0111524163568773,0.433085501858736,0.0408921933085502,538,2016,4,4,4
"1626169",0.0210526315789474,0.0394736842105263,0.043421052631579,0.00789473684210526,0.0447368421052632,0.186842105263158,0.0671052631578947,0.0236842105263158,0.217105263157895,0.256578947368421,0.0921052631578947,760,2016,5,2,5
"1626170",0.0377358490566038,0.060377358490566,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.156603773584906,0.0490566037735849,0.0471698113207547,0.349056603773585,0.192452830188679,0.0962264150943396,530,2016,1,5,7
"1626171",0.060077519379845,0.062015503875969,0.164728682170543,0.160852713178295,0.166666666666667,0.0968992248062016,0.00322997416020672,0.00322997416020672,0.00322997416020672,0.193798449612403,0.0852713178294574,516,2016,2,3,2
"1626173",0.0149006622516556,0.0149006622516556,0.0149006622516556,0.0149006622516556,0.0149006622516556,0.195364238410596,0.0463576158940397,0.132450331125828,0.0728476821192053,0.463576158940397,0.0149006622516556,302,2016,4,4,4
"1626178",0.0842105263157895,0.0578947368421053,0.0342105263157895,0.0342105263157895,0.0947368421052632,0.221052631578947,0.0342105263157895,0.0342105263157895,0.110526315789474,0.236842105263158,0.0578947368421053,190,2016,5,2,3
"1626181",0.034965034965035,0.0163170163170163,0.0163170163170163,0.0163170163170163,0.0163170163170163,0.237762237762238,0.0163170163170163,0.0559440559440559,0.195804195804196,0.377622377622378,0.0163170163170163,286,2016,5,2,3
"1626185",0.165644171779141,0.0797546012269939,0.0920245398773006,0.147239263803681,0.171779141104294,0.104294478527607,0.00613496932515337,0.00613496932515337,0.00613496932515337,0.147239263803681,0.0736196319018405,163,2016,2,1,1
"1626191",0.0955882352941176,0.0257352941176471,0.0257352941176471,0.213235294117647,0.0955882352941176,0.132352941176471,0.0257352941176471,0.0257352941176471,0.0257352941176471,0.308823529411765,0.0257352941176471,136,2016,2,6,6
"1626196",0.029940119760479,0.0658682634730539,0.00973053892215569,0.00973053892215569,0.00973053892215569,0.12874251497006,0.0389221556886228,0.00973053892215569,0.245508982035928,0.404191616766467,0.0479041916167665,334,2016,5,2,5
"1626199",0.0898203592814371,0.0239520958083832,0.0239520958083832,0.0239520958083832,0.0239520958083832,0.131736526946108,0.0598802395209581,0.0239520958083832,0.29940119760479,0.275449101796407,0.0239520958083832,167,2016,5,2,5
"1626204",0.197771587743733,0.0807799442896936,0.0176415970287837,0.114206128133705,0.15041782729805,0.114206128133705,0.0176415970287837,0.0362116991643454,0.0176415970287837,0.214484679665738,0.0389972144846797,359,2016,2,6,6
"1626209",0.0314814814814815,0.0574074074074074,0.00555555555555556,0.00555555555555556,0.0259259259259259,0.159259259259259,0.0740740740740741,0.138888888888889,0.203703703703704,0.255555555555556,0.0425925925925926,540,2016,5,2,5
"1626214",0.0533707865168539,0.0533707865168539,0.0533707865168539,0.0533707865168539,0.0533707865168539,0.179775280898876,0.0533707865168539,0.0533707865168539,0.134831460674157,0.258426966292135,0.0533707865168539,89,2016,5,2,3
"1626245",0.166666666666667,0.0280112044817927,0.0280112044817927,0.333333333333333,0.156862745098039,0.0280112044817927,0.0280112044817927,0.0280112044817927,0.0280112044817927,0.147058823529412,0.0280112044817927,102,2016,3,1,1
"1626253",0.144578313253012,0.0135542168674699,0.0135542168674699,0.0135542168674699,0.0135542168674699,0.168674698795181,0.0135542168674699,0.0135542168674699,0.0135542168674699,0.578313253012048,0.0135542168674699,83,2016,4,4,4
"1626257",0.387096774193548,0.112903225806452,0.021889400921659,0.233870967741935,0.112903225806452,0.021889400921659,0.021889400921659,0.021889400921659,0.021889400921659,0.021889400921659,0.021889400921659,124,2016,3,1,1
"1626273",0.0342679127725857,0.0965732087227414,0.0101246105919003,0.0101246105919003,0.0101246105919003,0.137071651090343,0.059190031152648,0.0101246105919003,0.482866043613707,0.118380062305296,0.0311526479750779,321,2016,1,5,7
"1627293",0.05,0.05,0.05,0.05,0.5,0.05,0.05,0.05,0.05,0.05,0.05,30,2016,3,1,1
"1627362",0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.489795918367347,0.0510204081632653,0.0510204081632653,49,2016,1,5,7
"1713",0.0413625304136253,0.0681265206812652,0.0827250608272506,0.0121654501216545,0.048661800486618,0.0948905109489051,0.0778588807785888,0.0802919708029197,0.16301703163017,0.282238442822384,0.048661800486618,411,2016,5,2,3
"1717",0.0319634703196347,0.045662100456621,0.296042617960426,0.185692541856925,0.0266362252663623,0.0464231354642314,0.0076103500761035,0.0859969558599696,0.00532724505327245,0.222222222222222,0.0464231354642314,1314,2016,2,3,2
"1718",0.013745704467354,0.0391752577319588,0.0639175257731959,0.162886597938144,0.013745704467354,0.136082474226804,0.013745704467354,0.0639175257731959,0.0206185567010309,0.393814432989691,0.0783505154639175,485,2016,4,4,4
"1882",0.305882352941176,0.0338235294117647,0.0338235294117647,0.270588235294118,0.0338235294117647,0.0338235294117647,0.0338235294117647,0.0338235294117647,0.0338235294117647,0.152941176470588,0.0338235294117647,85,2016,3,1,1
"1889",0.0700636942675159,0.0764331210191083,0.0609645131938126,0.0609645131938126,0.0609645131938126,0.0609645131938126,0.0609645131938126,0.0609645131938126,0.363057324840764,0.0636942675159236,0.0609645131938126,157,2016,1,5,7
"1891",0.005720823798627,0.0663615560640732,0.005720823798627,0.005720823798627,0.005720823798627,0.196796338672769,0.0549199084668192,0.0434782608695652,0.139588100686499,0.441647597254005,0.034324942791762,437,2016,4,4,4
"1897",0.025,0.025,0.172727272727273,0.025,0.0545454545454545,0.0863636363636364,0.0909090909090909,0.025,0.1,0.281818181818182,0.113636363636364,220,2016,5,2,3
"1938",0.0683760683760684,0.0683760683760684,0.0131054131054131,0.0131054131054131,0.0131054131054131,0.0974358974358974,0.0769230769230769,0.0786324786324786,0.237606837606838,0.271794871794872,0.0615384615384615,585,2016,5,2,5
"200745",0.0856269113149847,0.0428134556574924,0.0428134556574924,0.330275229357798,0.0642201834862385,0.036697247706422,0.00458715596330275,0.0489296636085627,0.00458715596330275,0.287461773700306,0.0519877675840979,327,2016,2,6,6
"200746",0.0896336710833983,0.0241621200311769,0.335931410756041,0.201091192517537,0.098207326578332,0.0483242400623539,0.00389711613406079,0.0272798129384256,0.00389711613406079,0.155884645362432,0.0116913484021824,1283,2016,2,3,2
"200751",0.0180672268907563,0.0336134453781513,0.0180672268907563,0.0180672268907563,0.0180672268907563,0.115966386554622,0.0436974789915966,0.026890756302521,0.309243697478992,0.329411764705882,0.0689075630252101,595,2016,5,2,5
"200752",0.0598563447725459,0.0383080606544294,0.105347166799681,0.0494812450119713,0.0638467677573823,0.182761372705507,0.0223463687150838,0.0590582601755786,0.0702314445331205,0.194732641660016,0.154030327214685,1253,2016,2,2,3
"200755",0.0143815915627996,0.0364333652924257,0.00319590923617769,0.00319590923617769,0.00319590923617769,0.12176414189837,0.185043144774688,0.387344199424736,0.0546500479386385,0.165867689357622,0.024928092042186,1043,2016,5,2,3
"200757",0.136082474226804,0.0721649484536082,0.0123711340206186,0.0123711340206186,0.0432989690721649,0.257731958762887,0.0391752577319588,0.0329896907216495,0.0907216494845361,0.290721649484536,0.0123711340206186,485,2016,4,2,3
"200765",0.0378854625550661,0.0889867841409692,0.00176211453744493,0.00176211453744493,0.0246696035242291,0.198237885462555,0.0237885462555066,0.00176211453744493,0.39295154185022,0.154185022026432,0.0740088105726872,1135,2016,1,5,7
"200768",0.00675260896255371,0.0595457335788828,0.0184162062615101,0.00736648250460405,0.0116635972989564,0.168201350521792,0.05463474524248,0.0613873542050338,0.357274401473296,0.157151626764886,0.0976058931860037,1629,2016,1,5,7
"200770",0.0284552845528455,0.0284552845528455,0.0284552845528455,0.0284552845528455,0.0284552845528455,0.0894308943089431,0.0284552845528455,0.0813008130081301,0.373983739837398,0.186991869918699,0.0975609756097561,123,2016,1,5,7
"200782",0.0766182298546896,0.0792602377807133,0.0845442536327609,0.0158520475561427,0.133421400264201,0.180977542932629,0.0158520475561427,0.0211360634081902,0.0660501981505945,0.294583883751651,0.0317040951122853,757,2016,4,4,3
"200794",0.116910229645094,0.0480167014613779,0.160055671537926,0.179540709812109,0.058455114822547,0.108559498956159,0.00904662491301322,0.0320111343075852,0.0146137787056367,0.194154488517745,0.0786360473208072,1437,2016,2,6,6
"200797",0.3,0.142857142857143,0.0326530612244898,0.142857142857143,0.185714285714286,0.0326530612244898,0.0326530612244898,0.0326530612244898,0.0326530612244898,0.0326530612244898,0.0326530612244898,70,2016,3,1,1
"200826",0.0115874855156431,0.0370799536500579,0.00308999613750483,0.00308999613750483,0.00308999613750483,0.085747392815759,0.0509849362688297,0.0173812282734647,0.527230590961761,0.171494785631518,0.0892236384704519,863,2016,1,5,7
"201142",0.0398689240851993,0.0475150191152376,0.0813762971054069,0.0546149645002731,0.0125614418350628,0.151283451665756,0.0218459858001092,0.141452758055707,0.19006007646095,0.110322228290552,0.149098853085745,1831,2016,5,2,5
"201143",0.106820049301561,0.0468364831552999,0.13886606409203,0.247329498767461,0.0550534100246508,0.100246507806081,0.0028759244042728,0.0353327855382087,0.0028759244042728,0.230895645028759,0.0328677074774035,1217,2016,2,6,6
"201144",0.0263459335624284,0.0481099656357388,0.0011454753722795,0.0011454753722795,0.013745704467354,0.11340206185567,0.0939289805269187,0.0801832760595647,0.43298969072165,0.124856815578465,0.0641466208476518,873,2016,1,5,7
"201145",0.068384539147671,0.0376610505450942,0.0981169474727453,0.0465807730426165,0.045589692765114,0.148662041625372,0.0277502477700694,0.0396432111000991,0.146679881070367,0.214073339940535,0.10406342913776,1009,2016,5,2,3
"201147",0.0490620490620491,0.0606060606060606,0.00721500721500722,0.00721500721500722,0.0230880230880231,0.329004329004329,0.0663780663780664,0.0649350649350649,0.0461760461760462,0.326118326118326,0.0202020202020202,693,2016,4,4,3
"201148",0.191780821917808,0.0532724505327245,0.0532724505327245,0.328767123287671,0.0532724505327245,0.0532724505327245,0.0532724505327245,0.0532724505327245,0.0532724505327245,0.0532724505327245,0.0532724505327245,73,2016,3,1,1
"201149",0.142857142857143,0.211822660098522,0.0492610837438424,0.0985221674876847,0.295566502463054,0.0689655172413793,0.0135467980295567,0.0135467980295567,0.0135467980295567,0.0788177339901478,0.0135467980295567,203,2016,3,1,1
"201150",0.126903553299492,0.0989847715736041,0.137055837563452,0.180203045685279,0.0736040609137056,0.0482233502538071,0.00676818950930626,0.00676818950930626,0.00676818950930626,0.284263959390863,0.0304568527918782,394,2016,2,6,6
"201152",0.159420289855072,0.0383631713554987,0.159420289855072,0.18073316283035,0.0878090366581415,0.161125319693095,0.00341005967604433,0.0119352088661552,0.0213128729752771,0.092924126172208,0.0835464620630861,1173,2016,2,3,2
"201155",0.0325342465753425,0.0547945205479452,0.00970319634703196,0.00970319634703196,0.00970319634703196,0.215753424657534,0.0873287671232877,0.0462328767123288,0.315068493150685,0.162671232876712,0.0565068493150685,584,2016,1,5,5
"201156",0.0116550116550117,0.034965034965035,0.0116550116550117,0.0116550116550117,0.0116550116550117,0.144522144522145,0.0722610722610723,0.177156177156177,0.165501165501166,0.289044289044289,0.0699300699300699,429,2016,5,2,3
"201158",0.0378096479791395,0.0469361147327249,0.00488917861799218,0.00488917861799218,0.00488917861799218,0.130378096479791,0.0925684485006519,0.336375488917862,0.132985658409387,0.203389830508475,0.00488917861799218,767,2016,5,2,3
"201160",0.0629251700680272,0.0969387755102041,0.0238095238095238,0.404761904761905,0.0459183673469388,0.0459183673469388,0.00396825396825397,0.0374149659863946,0.00396825396825397,0.270408163265306,0.00396825396825397,588,2016,2,6,6
"201162",0.0674342105263158,0.0411184210526316,0.00822368421052632,0.134868421052632,0.0296052631578947,0.203947368421053,0.00822368421052632,0.0559210526315789,0.00822368421052632,0.434210526315789,0.00822368421052632,608,2016,4,4,4
"201166",0.00519031141868512,0.0501730103806228,0.00519031141868512,0.00519031141868512,0.00519031141868512,0.103806228373702,0.0674740484429066,0.00519031141868512,0.558823529411765,0.122837370242215,0.0709342560553633,578,2016,1,5,7
"201167",0.0332261521972133,0.0321543408360129,0.169346195069668,0.00643086816720257,0.00643086816720257,0.131832797427653,0.0696677384780279,0.14898177920686,0.0803858520900322,0.233654876741693,0.0878885316184352,933,2016,5,2,3
"201168",0.381188118811881,0.0693069306930693,0.133663366336634,0.158415841584158,0.148514851485149,0.0495049504950495,0.0118811881188119,0.0118811881188119,0.0118811881188119,0.0118811881188119,0.0118811881188119,202,2016,3,1,1
"201171",0.152866242038217,0.035031847133758,0.203821656050955,0.171974522292994,0.121019108280255,0.054140127388535,0.0138004246284501,0.0138004246284501,0.0138004246284501,0.165605095541401,0.054140127388535,314,2016,2,3,2
"201177",0.0714285714285714,0.11734693877551,0.0263605442176871,0.183673469387755,0.0263605442176871,0.0263605442176871,0.0263605442176871,0.0263605442176871,0.0263605442176871,0.341836734693878,0.127551020408163,196,2016,2,6,6
"201188",0.0821771611526147,0.0672358591248666,0.40128068303095,0.220917822838847,0.032017075773746,0.0192102454642476,0.0016008537886873,0.0138740661686233,0.0016008537886873,0.104589114194237,0.0554962646744931,937,2016,2,3,2
"201196",0.0518072289156627,0.0506024096385542,0.00321285140562249,0.00321285140562249,0.00321285140562249,0.259036144578313,0.0349397590361446,0.0301204819277108,0.350602409638554,0.17710843373494,0.036144578313253,830,2016,1,5,5
"201228",0.0270018621973929,0.0893854748603352,0.0270018621973929,0.0270018621973929,0.0270018621973929,0.217877094972067,0.0270018621973929,0.0270018621973929,0.256983240223464,0.217877094972067,0.0558659217877095,179,2016,5,2,5
"201229",0.0315789473684211,0.0421052631578947,0.00894736842105263,0.107894736842105,0.00894736842105263,0.142105263157895,0.00894736842105263,0.0815789473684211,0.00894736842105263,0.55,0.00894736842105263,380,2016,4,4,4
"201563",0.08,0.052,0.056,0.124,0.072,0.152,0.016,0.016,0.052,0.204,0.176,250,2016,2,6,6
"201564",0.0291970802919708,0.0948905109489051,0.024330900243309,0.0121654501216545,0.0121654501216545,0.177615571776156,0.109489051094891,0.0875912408759124,0.150851581508516,0.262773722627737,0.0389294403892944,411,2016,5,2,3
"201565",0.0347490347490347,0.044015444015444,0.00308880308880309,0.00308880308880309,0.0216216216216216,0.145945945945946,0.0355212355212355,0.0131274131274131,0.434749034749035,0.166795366795367,0.0972972972972973,1295,2016,1,5,7
"201566",0.018664047151277,0.043713163064833,0.0933202357563851,0,0.0299607072691552,0.233300589390963,0.0230844793713163,0.00982318271119843,0.354616895874263,0.0692534381139489,0.12475442043222,2036,2016,1,5,7
"201567",0.0426877470355731,0.0521739130434783,0.245059288537549,0.152569169960474,0.0561264822134387,0.0901185770750988,0.0150197628458498,0.0458498023715415,0.00474308300395257,0.262450592885375,0.033201581027668,1265,2016,2,6,6
"201568",0.0536635706914345,0.0526315789473684,0.0846233230134159,0.0402476780185759,0.0350877192982456,0.0990712074303406,0.066047471620227,0.0474716202270382,0.119711042311662,0.212590299277606,0.188854489164087,969,2016,5,2,3
"201569",0.0147275405007364,0.0279823269513991,0.00343642611683849,0.00343642611683849,0.00343642611683849,0.1620029455081,0.0662739322533137,0.110456553755523,0.263622974963181,0.27540500736377,0.069219440353461,679,2016,5,2,5
"201571",0.0114285714285714,0.0653061224489796,0.0114285714285714,0.0114285714285714,0.0114285714285714,0.138775510204082,0.0755102040816327,0.0114285714285714,0.436734693877551,0.183673469387755,0.0428571428571429,490,2016,1,5,7
"201572",0.13687707641196,0.0471760797342193,0.297674418604651,0.211960132890365,0.0990033222591362,0.0365448504983389,0.00730897009966777,0.012624584717608,0,0.0850498338870432,0.06578073089701,1505,2016,2,3,2
"201573",0.0256880733944954,0.0477064220183486,0.00428134556574924,0.00428134556574924,0.00428134556574924,0.155963302752294,0.0899082568807339,0.0862385321100917,0.211009174311927,0.299082568807339,0.0715596330275229,545,2016,5,2,5
"201574",0.158536585365854,0.0348432055749129,0.0348432055749129,0.170731707317073,0.170731707317073,0.0348432055749129,0.0348432055749129,0.0348432055749129,0.0348432055749129,0.25609756097561,0.0348432055749129,82,2016,2,6,6
"201575",0.0673076923076923,0.0608974358974359,0.0120192307692308,0.0120192307692308,0.032051282051282,0.253205128205128,0.0120192307692308,0.0769230769230769,0.0384615384615385,0.423076923076923,0.0120192307692308,312,2016,4,4,4
"201577",0.185993111366246,0.0861079219288175,0.291618828932262,0.129735935706085,0.225028702640643,0.0252583237657865,0.00114810562571757,0.00114810562571757,0.00114810562571757,0.0378874856486797,0.0149253731343284,871,2016,3,3,2
"201578",0.101754385964912,0.0649122807017544,0.0859649122807018,0.217543859649123,0.107017543859649,0.0701754385964912,0.00263157894736842,0.107017543859649,0.00263157894736842,0.189473684210526,0.0508771929824561,570,2016,2,6,6
"201579",0.11754068716094,0.112115732368897,0.292947558770344,0.16998191681736,0.124773960216998,0.0325497287522604,0.00723327305605787,0.00723327305605787,0.00723327305605787,0.121157323688969,0.00723327305605787,553,2016,2,3,2
"201580",0.290697674418605,0.0813953488372093,0.0755813953488372,0.226744186046512,0.197674418604651,0.013953488372093,0.013953488372093,0.013953488372093,0.013953488372093,0.0581395348837209,0.013953488372093,172,2016,3,1,1
"201581",0.241830065359477,0.0718954248366013,0.0915032679738562,0.274509803921569,0.117647058823529,0.0849673202614379,0.00816993464052288,0.00816993464052288,0.00816993464052288,0.0849673202614379,0.00816993464052288,153,2016,3,1,1
"201582",0.171284634760705,0.0856423173803526,0.0957178841309824,0.27455919395466,0.10831234256927,0.0428211586901763,0.00839630562552477,0.0453400503778338,0.00839630562552477,0.151133501259446,0.00839630562552477,397,2016,3,1,1
"201583",0.026032315978456,0.0377019748653501,0.175044883303411,0.1508078994614,0.0942549371633752,0.0834829443447038,0.0134649910233393,0.102333931777379,0.0233393177737881,0.201077199281867,0.09245960502693,1114,2016,2,6,2
"201584",0.043010752688172,0.0376344086021505,0.00806451612903226,0.00806451612903226,0.0147849462365591,0.157258064516129,0.0510752688172043,0.141129032258065,0.161290322580645,0.331989247311828,0.0456989247311828,744,2016,5,2,3
"201585",0.326530612244898,0.0556586270871985,0.131725417439703,0.209647495361781,0.170686456400742,0.0779220779220779,0.00556586270871985,0.00556586270871985,0.00556586270871985,0.00556586270871985,0.00556586270871985,539,2016,3,1,1
"201586",0.0999030067895247,0.066925315227934,0.0300678952473327,0.268671193016489,0.0688651794374394,0.124151309408341,0.002909796314258,0.020368574199806,0.002909796314258,0.297769156159069,0.017458777885548,1031,2016,2,6,6
"201587",0.0244541484716157,0.0593886462882096,0.0497816593886463,0.00436681222707424,0.0218340611353712,0.105676855895197,0.121397379912664,0.159825327510917,0.22707423580786,0.132751091703057,0.0934497816593887,1145,2016,5,2,5
"201588",0.0343300110741971,0.0542635658914729,0.0121816168327796,0.0044296788482835,0.0243632336655592,0.205980066445183,0.0409745293466224,0.0919158361018826,0.286821705426357,0.197120708748616,0.0476190476190476,903,2016,1,5,5
"201589",0.117850953206239,0.0779896013864818,0.0797227036395147,0.207972270363951,0.0779896013864818,0.0831889081455806,0.00173310225303293,0.0259965337954939,0.00173310225303293,0.30155979202773,0.024263431542461,577,2016,2,6,6
"201593",0.0365079365079365,0.0365079365079365,0.514285714285714,0.157142857142857,0.0365079365079365,0.0365079365079365,0.0365079365079365,0.0365079365079365,0.0365079365079365,0.0365079365079365,0.0365079365079365,70,2016,2,3,2
